,A1CF,BOLL,CELF1,CNOT4,CPEB1,DAZ3,DAZAP1,EIF4G2,ELAVL4,ESRP1,EWSR1,FUBP1,FUBP3,FUS,HNRNPA0,HNRNPA1,HNRNPA2B1,HNRNPC,HNRNPCL1,HNRNPD,HNRNPDL,HNRNPF,HNRNPH2,HNRNPK,HNRNPL,IGF2BP1,IGF2BP2,ILF2,KHDRBS2,KHDRBS3,KHSRP,MBNL1,MSI1,NOVA1,NUPL2,PABPN1L,PCBP1,PCBP2,PCBP4,PRR3,PTBP3,PUF60,PUM1,RALY,RBFOX2,RBFOX3,RBM15B,RBM22,RBM23,RBM24,RBM25,RBM4,RBM41,RBM45,RBM47,RBM4B,RBM6,RBMS2,RBMS3,RC3H1,SF1,SFPQ,SNRPA,SRSF10,SRSF11,SRSF2,SRSF4,SRSF5,SRSF8,SRSF9,TAF15,TARDBP,TIA1,TRA2A,TRNAU1AP,UNK,ZCRB1,ZFP36,ZNF326
RBM15B,0.07674205265888229,0.04612274417030201,0.11398185709821095,-0.12663372087136157,0.055015105011428214,0.11135767675461597,0.07947947648036251,-0.09495969881066103,0.07794956365220405,-0.00777609204030454,-0.05139035567591119,0.137099562870233,0.11627384039614784,-0.11604394881552546,0.11015654284179367,-0.0030117056048047574,-0.06755560333060258,-0.0458701951352438,0.026795659314265426,0.19488769955316965,-0.006730746583681504,-0.04186653439328251,0.0063575605220109405,-0.12641517018443252,0.04258180739538228,0.02580648905500795,0.0011814751713125592,-0.03716245428705738,0.08757978237702353,0.005800182522663734,-0.02263679210586965,-0.06934018084761454,0.10105491598263325,0.13630050167251032,0.13864376109978113,0.030778618767701417,-0.21335660901774056,0.06556643816582203,-0.02026649207386114,0.19603387219828633,0.14662661819596812,0.03764420537708996,0.07275191749781035,0.10612214673869462,0.16638372008864358,0.14771078311364713,-1.0,-0.2075778567470962,0.06506338751513784,0.12335626504533816,-0.01604013308613363,-0.05348885425195138,-0.06256655150351884,0.04406687215019468,0.21165591094922434,-0.18177622070298138,-0.061435631455286396,0.14636188434250447,0.06935702716881831,0.12697870148153978,0.07775916874552825,-0.06532914313803556,-0.023899331128178547,-0.008009040730019231,0.016822590735821756,-0.005665622942445706,-0.05533621354063316,-0.07166523661835714,0.007176280553670523,-0.14145678263231098,-0.01676502441488961,0.0032283401367938424,0.16767581206485976,0.02002011500951352,0.09736761993125514,0.2854855131470605,0.017209069935789113,0.21565591386782978,-0.06985241420465596
RBM22,-0.0190942753053882,-0.002801367276582295,-0.15163558958933152,-0.03715090445011342,0.052283693795589295,0.05195552954048159,-0.06499916949884417,-0.08293862085612791,0.00658162896448791,-0.03607087259846983,0.034491803794184546,-0.012198796446129144,0.11296022011553267,-0.041374508652677,-0.0023391981258168177,-0.0045512834433023685,0.08641922855461566,0.07241677497408087,0.193062348231845,-0.02972180896914027,0.008517173693318633,0.07774619446689007,0.004638414735543134,-0.10824569287086913,0.1608185375564271,0.06805013663343287,-0.1163246411209165,-0.023466677610192093,0.07287691035234124,0.14974744187572106,-0.08755984612114905,-0.061128257212646905,-0.09895480186357282,-0.04318377972616144,0.042682896082388795,0.022881072570399626,-0.15449565396167314,0.09170253308854184,0.09580788343624795,0.014963487898000262,0.06698152897995562,0.010749270776023487,-0.0835433946389234,0.03495355379103394,0.016569433529723464,0.013825821177198742,0.0003515768916585489,-1.0,-0.003727916133153829,-0.0021145201435536225,0.11665061756307833,0.05658802644362614,0.006373802120140187,0.0326242270301221,0.12762321703703172,-0.17802507512373716,-0.05561683905546924,0.023401447683241376,-0.0015800207190190825,0.06354938318598409,-0.09302410254258935,-0.01887288985628725,-0.05814440145143839,0.0337268863702902,0.0845786849959402,0.006238263395142694,-0.0632148402762675,0.054864179283217594,0.08603965153423739,-0.06478441858017395,0.005069499291177206,0.005516244490539886,-0.053798006825661444,0.004736951945720323,-0.027029582289536287,0.24415715432122398,-0.06900179574708044,0.11898477746794915,-0.016910029557510354
RBM23,-0.0172708739036149,-0.07658514486126612,-0.04765003068954855,0.11452565099306519,0.03216233209550912,-0.009870865696877965,0.12346815025721268,-0.013894574088213103,0.011203457775640165,-0.03912470020716158,0.08184626679925756,-0.05205155404752079,0.117741676073033,0.03068368726680016,0.04135704958384855,-0.0066491513056465504,0.016151354551658472,-0.0615312469151638,-0.02565648647905705,-0.009123272307763197,-0.03635842660091448,0.061162778840990216,0.055320113531748434,-0.05892088264148653,0.012934707345040394,-0.019378051653783823,0.1676375506969417,0.011777456784102384,0.034507101931261594,0.09266771000411425,-0.13115250656461297,-0.15741265600126902,0.015732988969348695,0.07024484057522185,0.1592022373254479,-0.009459078372174712,0.011513777414767154,0.1229443046162139,0.0978244208717717,-0.021601914437111767,0.09884656899673351,-0.08572469499683796,-0.03309671011906856,-0.034777438750582514,0.01853066554529614,-0.02245581878916948,0.03577497251809806,-0.21529751034018046,-1.0,0.05558024705886287,0.09320620921661231,-0.005856960205373009,0.011578206270985754,0.15268587708834744,0.18920241633422177,0.08826429106914856,0.03616668415826578,0.10260836274541704,0.08979134762091577,-0.006646856846052444,0.0832622261209661,-0.07226799086453635,0.021483532268393606,0.01587408609250714,-0.0027242076631598753,-0.011787242564393868,0.1360246526318697,0.14505237273690577,0.11966420351136121,0.018020766466436255,0.04946879267807839,-0.013754690221094863,-0.06546060132340767,0.05371504704718529,0.012894696474342698,0.13951656675210072,-0.06092333497798598,0.17965720180581238,0.002918046926010789
RBM24,-0.09864678132460941,-0.005879305644905665,-0.08162453880544902,0.1604317764946111,-0.039514802366249734,0.002205015119633193,-0.023617825356887556,0.011237237930597851,-0.05482249250853592,0.02307817080925353,0.15720028431323171,0.002573897839099065,0.07445413534790604,0.07307990487232525,0.024471863021474707,-0.031268573118877555,-0.05350140471917168,0.08301908853413371,0.11755596994034767,-0.03822798902380336,-0.1317431109567006,0.05948050637436589,0.11289008056976296,-0.035172250548478654,-0.09145476438358628,-0.08421234661961471,-0.08766708382923231,-0.0074767599303873795,-0.11870995841363331,0.12055815038299328,-0.1887373379602569,-0.023223284158727688,-0.1276487061178437,-0.019356003889512936,0.030607211560621045,-0.030426361297594552,0.10370852767346987,0.05686596105204301,-0.02367976123146093,-0.0873328419608829,0.13431744578573546,0.01443143023150744,-0.13977865648713778,0.07631709295222472,-0.06923756561326008,-0.04626767823958566,-0.0014198328106523055,-0.1898971946060659,0.020858475116910254,-1.0,0.15712856679520446,0.12152514243368995,-0.00033977592609024307,0.08812041648590291,0.06321125927563866,0.0688839351407,0.07896545991773413,-0.08361233461197023,-0.0544335704828248,-0.026943365364162725,-0.07564587867449436,-0.019793730210251215,-0.13101874985846834,0.054915894383496144,-0.053867876361099874,-0.026766982209189202,0.14164905275543208,-0.0031086932979966547,0.05260265094856744,-0.0032170172396158215,0.005728875954472734,0.02057927981773283,-0.013474314945612484,-0.02548962119385445,0.05528421083486442,0.02255101228388795,-0.08198141542726357,0.07001197099771626,0.02217829147225676
RBM25,0.025080057772956375,-0.037084619494315206,-0.08127699035981623,0.05973352119909924,0.031767899489487446,-0.008331950687691277,0.04511388779780068,-0.003085926788244485,-0.028705415664206053,0.04306367967933756,-0.06556453215833558,-0.0488276130202442,0.05228318534358731,0.018022048597861908,0.05171725109794896,0.02421301462203907,0.004162021781369251,-0.06635234831492186,0.019047051469829466,0.02149803491607043,-0.032752775020706976,0.08604913352828238,0.16765066851212465,-0.031421645417869945,-0.02569855325549028,0.07620043981429639,-0.03263191700964308,0.05377261313737755,0.1454127396314947,0.18823499084399165,-0.11540061007220402,-0.11043457830568987,-0.06463063711668543,0.028052193352742852,0.0806415243192255,0.1851835434684839,-0.04937448934373685,0.11404923519088435,0.0737872872090639,0.003901165476399916,0.09640116246516749,-0.012315858092418313,-0.19818299200922002,-0.02710750808138636,0.11419546554695903,0.10660693057287583,0.02767760895129535,0.056363040049646845,-0.018039234706471473,-3.025756390357037e-05,-1.0,0.08893628819975,0.012681016176873769,0.16752648367238124,0.08769677303799597,0.01331406031856298,0.008385300102778326,0.0018674117256563627,0.007294393394408108,0.006326217756788251,-0.028301397259170667,-0.060167565127769954,-0.01174789681638187,0.07373657644882592,0.03266922528408753,-0.011574492510222963,0.1057402262641042,0.015504868350441741,0.06911123973656469,-0.018129040818415106,0.07924663680256129,-0.03405348695988803,-0.022277612724410048,0.010335903452759459,-0.029824137518820446,0.10696607802691416,-0.015484550922677089,0.08401555689670091,0.049435183829698186
RBM4,0.1673474127609326,-0.04151218700469893,0.05321280407885167,-0.03377405909755177,-0.12081553201571017,-0.009466171761500866,0.008283014586561104,0.0036870897805063394,-0.035442175380611604,-0.050079590308637956,0.053480848185637454,0.10667511567951872,0.05611223300658985,0.01107662823234002,0.08553949412108176,0.0025677349113238327,-0.047190245180126274,-0.007664986820585006,0.019923387148807536,0.08237584551999123,-0.0850476896911222,0.05422993684684592,0.05831852345402988,-0.0349819375338743,-0.0257292679527951,0.10736650587765882,0.08927004575832728,-0.060832397384067406,-0.03330554051509229,0.08018450581997776,-0.10431405172928707,0.022038991871120385,0.2465247439456482,0.002651705195506861,0.10174107415235664,-0.034214054468395344,0.11178113098840595,-0.023938901201892585,0.1203368003407192,-0.014190435375374216,0.06896270159728554,-0.030199197382572932,0.11249803170831034,0.05404718538463468,0.12045985809090481,0.05163442367017275,0.2005302059652003,-0.1287884639352136,0.024783697966296835,-0.015329232638059598,0.1373977256994154,-1.0,-0.06557650547028593,0.034163620154458174,0.19138191794957593,-0.0904160521831024,0.07027931613473495,0.18188105103600644,0.018957471160728604,0.1561695738999311,0.0220763069264044,0.007379940852950587,-0.11929390065887434,-0.025914163872038567,-0.06302246455865121,0.05542785914271842,0.12351804062057457,-0.12086757883140178,0.08646322353431327,-0.029035311894272105,0.019850916959030723,0.043152752243321095,0.014575171605632294,0.017977570208854425,-0.003780090820220806,0.18203195406112624,-0.1841195111756935,0.022188721563242943,0.0402965060568548
RBM41,-0.021593182128722105,0.0002198696235604439,-0.006669738736948132,0.025201120604383703,0.044437048261098684,0.02384531824535421,-0.01765386765773555,-0.004476989749320649,0.13608375203230072,-0.07903470534975379,0.11987304688052174,-0.01016331159699147,0.03897359176171271,0.025478681432412328,0.039639961848376926,0.03194482465695736,-0.005141634541760056,0.17804331880939095,0.2160299867679901,0.08258852942318566,-0.024154878578606376,-0.001558013707661126,0.060979253124373335,-0.011718609142763127,-0.06299366024545482,0.006747431752578039,-0.003613757177051027,-0.011926410671387708,-0.03782481552727423,0.1789126563260298,-0.05441984602175218,-0.04485564345170945,0.009342950514909949,-0.020268229883622424,0.022350697644514732,-0.011811241424403785,0.09887347205585387,0.056552173267088585,-0.044766226223383755,-0.007501079348220365,-0.009849754899071994,0.04836118337428165,-0.0315815280625515,0.14198826247910423,0.003932544653872382,0.04921990444088023,0.12300864531836374,0.04972069725485934,0.03805745012580615,0.0038237726544367245,0.0724421778448102,0.035602827846764065,-1.0,0.06212065949156201,0.058586729092271625,0.029981124489475243,0.07868604521120201,-0.021753632501504947,-0.056692717368681346,0.11764198709998243,-0.04649184694883325,0.06361835470303609,-0.03049682415135437,0.010334324169952632,-0.08146013373753164,-0.012000407538029546,0.04616816674539127,-0.060658941880121116,-0.005834076277631345,0.005754969883039558,-0.04808310071695361,-0.004904199625593002,0.028133056138821253,-0.0033710700815710627,0.0839299453158296,-0.030793620619644958,-0.09938205668186287,0.4064036454333178,0.04070832922927282
RBM45,-0.10013159683169495,-0.07127564922703596,-0.05676807897656753,0.1695264165951922,-0.03368612080576996,-0.060312272396252406,-0.15324246164421654,0.07738185329999006,0.07871519805809953,0.018237768137955544,0.23361586562366463,-0.07534555969639962,-0.01948697148053784,0.02301840277803636,-0.06176662830820523,-0.03945013889292821,-0.030292159657536497,0.1841059392223514,0.19767376025672523,0.004487163446074915,-0.13067112191767172,0.01643835988555384,0.06285077263062851,0.07984241440244437,-0.009642998764620242,0.0001556207472717662,-0.15385235495588243,0.01954474250460315,-0.1609188032824411,-0.010610206906580374,-0.09784940570822766,-0.04480432909647644,-0.16337811030201227,-0.074945195009835,0.07495094468063286,-0.05195113077791297,0.17693774855255812,0.06174910183323709,-0.02254975839658047,-0.12657510024015628,-0.11634424004436761,-0.03422290830223136,-0.1449090385972575,0.1607868916088974,-0.010482495733412502,-0.02362607118273438,0.01563935514170099,-0.18680349241808386,0.021892478084527957,-0.031203244243214013,0.11251655612355421,0.06396980078009878,0.04167757922783624,-1.0,-0.07324777011629506,0.16334053817346902,0.10458724957509516,-0.15647101220241286,-0.1567017965319803,-0.026066118547638305,-0.20864961389622955,0.002953567460515128,-0.05643589381427916,0.05243234892492356,-0.020358341820070697,0.02538547870106819,0.07661493646730555,0.010916400474570615,0.08942032262313251,0.07622250248487013,-0.01661565271530882,0.03982136383151363,-0.07697164861184563,-0.0804473116388035,0.01914198990718278,-0.1344928839021284,-0.11124291370414732,0.1436014343322783,0.05541733381988496
RBM47,0.03973645626876532,-0.04162704557257291,-0.07080317959728342,0.034370452407537055,-0.05112915971087337,-0.11489344924980732,-0.03749491485133364,0.004987220904514529,0.010618503028866091,-0.00653778986148054,0.045632040519999036,0.040380324406562806,0.007182920822439724,-0.014533353912087288,0.036751908052793686,0.02363733029742402,-0.01595766820042474,0.02294468815634365,0.14568306815675466,0.1140964194682857,-0.029474178649270995,-0.01919045008141188,0.061312208364357565,-0.002375523437041526,0.019090577896592506,0.003400691148208426,-0.06652466004717998,-0.053828741113987576,-0.034664947347128036,0.17694240675841308,-0.06531745891441634,0.0334538640315637,-0.0920701292733974,-0.1029075757598272,0.11423047408502968,-0.09948401751162508,0.054987638208365865,0.05324392703700834,0.03883125919531433,-0.004528994554063309,-0.028972138412840527,-0.07924014919792076,-0.07800245924055309,0.03250090781545905,0.03486201865725172,-0.030921373554680203,0.08322895261837078,-0.14285687481316262,0.04106576936011659,-0.05114741584970114,0.07243565238713032,0.03999711421283217,-0.02620038501158654,0.1175802272184694,-1.0,-0.05301604719956329,0.05569603412756407,-0.041248368982636556,-0.110239641673961,-0.014663304684703626,0.08950677610715825,-0.0012669403054471162,-0.03182366373955296,-0.023926401078604876,0.005661298069742336,0.05082500424864735,0.006266477923286516,-0.10426439655807261,0.08489385685319974,0.0157518348230646,0.09875208358389208,0.03567377679921751,-0.020091117795905996,0.034233519827483586,0.017742609749300167,-0.04149191359527671,-0.026734223165581113,0.10654708740407495,0.013509259477957827
RBM4B,0.12964673419814415,0.09332316426825517,0.06067292342833716,-0.0434355158080121,0.07855800650743373,0.11406607122473347,0.13631867041265192,-0.13251716602855684,0.02240512708670734,-0.07063752108471338,-0.10952424061653883,0.07849013101787264,0.21703784699579753,0.013326315235535277,0.12451157820045758,-0.0979406405906595,-0.059649955782774475,0.05808651006086965,0.1847868674188109,0.14120984057759503,0.07664849528929578,-0.03757654969237573,-0.0762790978746004,-0.04918884464976414,0.05868699875872464,-0.013372807556366875,-0.022062850434355432,-0.012690165098318043,0.13764282008240136,0.16686108422510756,-0.07702226129224554,-0.06552194321264868,0.09425102524207209,0.03229299308500962,0.15856672430702523,0.14265631281998564,-0.1417034268372655,-0.020866630042539507,-0.07575610414151168,0.09429672316033787,0.12218655778885937,0.03408927279563741,0.08272359957705745,0.08010828063815269,0.05209728501861834,0.018918172076314056,0.13542696551308575,-0.06275022005554381,0.034638608073040346,0.037103673316031247,-0.04908264414333439,-0.024825663884569717,-0.026912316310734985,0.12893994084549518,0.37009451532296256,-1.0,-0.10517915926377053,0.14662396521590165,0.12384579614036739,0.16928251299183678,0.007343623598408291,0.0044612875804777305,-0.061172950103262944,-0.06302160631076917,-0.026221622803793136,0.0007534697267682789,0.017668545446406045,-0.057211549775478154,0.05406839356387961,-0.15267679007954127,-0.10547244396355175,0.001157308400869438,0.03923971506685894,0.07539884521501389,0.1120602981349366,0.35007061230313624,0.0650704487022806,0.31181928246361584,-0.0764513507000003
RBM6,0.08183827699048309,0.08677453500695273,0.05203118270925913,0.011763648647351797,0.1389525827968573,0.19123726298333713,0.16767693267295153,-0.07597130469111227,0.2603933220532944,-0.05435030550257908,-0.09505134585348553,0.06741888084827279,0.16372347429490589,-0.0828506860889418,0.13141249523630857,-0.0045224007874483775,-0.029638132557600824,0.03222685555792344,0.1516378369482791,0.14798264752502577,0.09660288345656658,-0.009474753809528546,-0.07278202844906219,-0.09073617267984811,0.07985206152298882,0.03562223388353682,-0.05503346741114392,-0.015065709706776953,0.2800892305290543,0.0887261970927415,0.03795521879365204,0.032735537173621695,0.01489419842316876,-0.07059261950092509,0.14601985791561842,0.184709619499752,-0.24927195811266167,-0.05122627701983465,-0.02780544143320015,-0.06778042692821906,0.22586154201543313,0.11728117601435326,0.010490925921636954,0.10421684446181723,0.04058719083510884,0.04659512083277636,0.23228942826145152,-0.32488989853614214,0.030504714828015044,0.07414453439166935,-0.019658294244239146,-0.0012716701411627522,0.05618772470561709,0.15034102012539832,0.2867621424558549,-0.11210612975425771,-1.0,0.14645703661101334,0.15436673312767732,0.12250039123462714,-0.019071028708376483,-0.07496448412657677,-0.020012589133766585,-0.015502104952271077,0.012730510331312145,0.037958683704840776,-0.06942244110702044,-0.01872644654608503,0.0981275519690418,-0.1480544560063905,-0.02613736076378277,0.031550561452125196,0.11923135382445228,0.08088499459079919,0.16011966837303965,0.5728737278145596,0.04881909104965758,0.12688510650866622,-0.09052582033829844
RBMS2,0.2967059307460284,0.13531792357152064,0.25906793972662345,-0.13311805435136165,0.05680198526879344,0.1696387746999107,0.3031878616812158,-0.16980888041723569,-0.0350910789465094,-0.062393601655449014,-0.06781983228523751,0.2625802174032573,0.041240588283685674,-0.07940432176802745,0.22910484682765073,0.026694820792767297,-0.07427989792589437,0.014662944522386584,0.17617356167216935,0.34764823039694087,0.12224979665840882,-0.07279261204845652,-0.0746657198501234,-0.13032097598128162,0.03895302200658148,-0.06303273549251003,0.1811024872305028,-0.05743977093130948,0.01113653946427524,0.21147998475338828,-0.010191104027452724,-0.11027422289031855,0.39265421444341353,0.016563877185846353,0.195212353110477,0.0066040990800885465,0.008198223333389142,-0.17407655958341092,-0.12595227872887713,0.02829521413440657,0.16852323537893046,0.0018071872674133502,0.3030153507720277,0.06525992194489776,0.07608883918550077,0.04260375272924028,0.2484749220490368,-0.07436142179976556,0.02740056258808738,0.15562734777586962,-0.06612874622428175,-0.16299449921036885,-0.17765704416861852,-0.08438967309347649,0.17723958280524466,-0.0877052889054105,-0.06133713055482341,-1.0,0.29163009864566397,0.1144912061362937,0.12396485332797542,-0.036647345637614064,-0.08242180852207824,-0.019181495635063894,0.018191845050933474,0.022323955604246645,-0.0372248307076561,-0.1167203774673051,0.09603637823433389,-0.04803443119246118,0.01461459309526221,-0.018571583957268812,0.04035415958023028,0.06643272964332493,-0.017586961910815692,-0.020440458507136775,0.06853232523681903,0.3716571088085681,-0.0805171232377717
RBMS3,0.06618844110801499,-0.008935057494221658,-0.0625055691332615,-0.09520818318788943,0.007952441372473914,0.0580861881368376,-0.005745212034152372,-0.06600904546992398,0.00858996858197045,-0.04012822396781061,0.0768877547972527,0.01799331419498611,0.0847245805984223,-0.019012853503741756,0.07883897589765931,-0.003574816970550654,0.023408224137013548,-0.014901361077947971,0.05509264450840222,0.011100030600126432,-0.018995702935071232,0.021283469569703808,0.01963474254668719,0.020435208352539286,0.02804570329504787,0.043392295000148,0.007554200495518342,0.0035543878391477613,0.016504051829668794,0.06488930295851225,-0.04810539305707578,-0.16034263267227514,0.06534441420967943,0.09762096033279655,0.002037286084112239,0.013366040428689715,-0.011062777690658452,0.015385916580043592,0.004726695674156989,0.07190257750568492,0.027925240756438374,0.03447744591280648,-0.050667431313449404,-0.02635684746694847,0.06874629211750301,0.06874273475321101,0.07961795127480019,0.3683591494696558,0.04590892201065011,0.006941345689089471,0.04529536198397429,-0.027669571045930753,0.026145075648086907,0.03392469448151177,0.03174157724692798,-0.03031283952190067,0.05339939565278074,0.061011650205499715,-1.0,-0.0580635386260342,-0.010135515307126865,-0.004870267835635125,-0.06730508749655084,0.037486006911128404,-0.010558371904599406,0.03058432570462348,0.0044943349735257964,-0.008782993992486417,0.04581386338584631,-0.0059334166554188,0.02340879607880859,0.0810438253015363,0.02138158435580742,0.013505989235668758,0.029673910751648852,0.008308070988618087,0.002348468210335504,0.22969734135912095,0.02161538858571077
RC3H1,0.4752575526801805,0.17961497649863464,0.2850804178433291,-0.3014756599169162,0.07842575687503041,0.1347478117653491,0.4039765448260766,-0.1863587706937284,0.24475748321350888,-0.1129290493365727,-0.17709117313579864,0.19323034475314382,0.24403389253137164,-0.1376186945505119,0.3470342239934689,-0.13478643552652167,-0.1177399192939453,0.06116899743571993,0.07986703023312601,0.46064073876774986,0.31534260278684423,-0.11902376857403933,-0.21504432140170116,-0.24278530346790553,0.16852983752923034,0.046555904893397,0.1562111946293309,-0.08412872774575407,0.271957148973845,0.23669641520775955,0.00667558163022786,-0.007966854379959276,0.38580496387286917,0.057856196998432294,0.28625967606563263,0.2107073677478818,-0.18299063517271408,-0.27077947975562355,-0.10581326120056224,0.2364597357605968,0.2570560499069633,0.10621435237150119,0.2881316035585125,0.11022425825573919,0.15172816582294538,0.06019162850073048,0.44359059747015844,-0.23653779979772974,0.03646716551235489,0.12395994271368632,-0.24532830728473806,-0.23384917656767976,-0.15812075587389185,0.013933846021168402,0.5359661757058513,-0.262680646100532,-0.12463305540398577,0.5482070953352366,0.3921649856187031,-1.0,0.2720881296740913,-0.0070533725689969394,-0.017203979339308447,-0.20956468915596527,-0.05684624848656904,-0.047193548366094594,-0.22060725794900016,-0.2497125665345938,0.08255362906970151,-0.21721892053823752,0.015221346660615911,0.037978000454493344,0.18435369097394258,0.11479971092105418,0.2308661314835456,0.749503010333115,-0.019745210247460898,0.19852714363804774,-0.10167934027165594
SF1,-0.015169478285331378,-0.05271692396280178,-0.0840970044591739,0.16566127115203336,0.052567498452433054,0.09024088103521719,-0.05493872888011845,-0.00776638902931951,0.012709604253032197,-0.0017293282930922057,0.10322090175120949,-0.018110609641325808,0.04189814078990847,-0.03611935870805925,-0.047592844808497285,0.05750713402241677,-0.03626863650426005,0.046251109356491224,0.1257740436999275,-0.013525461383913705,-0.04718023427896483,0.020038152013623797,0.05632076129495571,-0.0023523550418056943,0.02382665952572366,-0.011064759180481677,-0.03197633319224519,-0.00911930442844135,0.08761691154504446,0.13264287286594947,-0.08225990814352602,-0.17461822142749575,-0.10837030976426283,0.007361660345937484,-0.051388192646089494,0.04195144444389729,-0.0459700111122458,0.05927632362742498,-0.053802953317311476,-0.009585309778999636,-0.02299078948274192,-0.03790705988760916,-0.0787839934938271,0.0355329664452861,0.05695874569845715,-0.052009379556452975,-0.05486862088145881,-0.2179990978715541,-0.021835864891193105,-0.0900549735760621,0.07333993511226553,0.003390237504238626,0.017350495717979607,0.1002027081357624,0.011494210218129089,0.04329974432576038,0.04323677675479994,-0.060465014611690675,-0.07211737799514366,-0.034490760410907775,-1.0,-0.04534050340937271,-0.018435065696112914,0.031942286447728556,-0.0027693532419752155,0.002016761324249723,0.00994525683238292,0.12309851029663718,0.06062867323787904,-0.014354522166758726,-0.018902947488243886,0.049358237785845395,-0.10010648178301643,-0.05264375776351251,-0.030194574401450833,-0.028432355738477626,-0.0007624574389134626,0.15649243318168593,-0.036916460660170146
SFPQ,0.2565009319534735,0.048873281320102914,0.234220256140985,-0.019383031129752128,0.005231225657142584,0.05089573358582826,0.15626249186809255,-0.07510908011989702,-0.03608154553572907,-0.032105912779060615,-0.041700029816844765,0.19666796620503535,0.13968221487962582,-0.003216926464999191,0.22484996613408034,0.037624940181624385,-0.04415556384447838,-0.011565304380010522,0.08711332382988089,0.3332576368879366,0.06286444737551955,-0.034779816604642654,-0.030506298912207137,-0.06343667327831283,-0.042471175823670625,-0.027474078316144356,0.27910436227590973,-0.0369431078474014,-0.01636197190689625,0.18670864603305898,-0.06384701167757824,-0.006713141090023007,0.29612306056539106,0.016606615576178763,0.14414441222016702,-0.05398522169378539,0.05780776592113692,-0.04806085118088867,-0.05652459172578906,0.09971221383095827,-0.029759463205462227,0.07650476835941267,0.1697175071824445,-0.04227389626058075,0.024184395251307198,-0.005276924268436288,0.2246900046507409,-0.22939716024884182,0.054488087267223574,0.11700986539689451,0.02239091380371679,-0.0625174018529037,-0.1582919341336091,-0.007758812091567703,0.23795540302166215,-0.05421676124293611,-0.006555895360088773,0.36888185892980757,0.150062626542916,0.13323297558752578,0.10021956258299532,-1.0,-0.05904539468041606,-0.047963092484255065,-0.003605899539811028,0.013523361733926334,0.017479551688822835,-0.14668265604215833,0.07501918811559012,-0.056045867480835676,-0.061902373143556434,0.06101428939841784,0.04144845351749104,0.025076567136710776,0.005447555959453744,0.18800309469350487,-0.0350224095234502,0.19887839688178433,-0.03258873323820142
SNRPA,0.22341253085985152,0.06448088085306648,0.08877135228942741,-0.08125114100856093,0.09353080088671405,0.1888863574567685,0.27341170219535627,-0.14889221610884018,0.07242382827821593,-0.04789428326575667,-0.03501669809762343,0.13693529985015665,0.08916297248971275,-0.09787054196490184,0.07268341488511214,-0.012936587418607995,-0.03583937162416996,0.015031206838344977,0.1202052313216831,0.13546874107651266,0.11565076488118814,-0.08100266208880577,-0.010048533048556048,-0.10877285929165612,0.1771019175205149,0.040854922523596474,0.03141477532543863,-0.024364813205575677,0.19334822803688412,0.16964951664001524,0.05865586017536216,-0.027319873756159612,0.07203013119273921,0.006893654359063805,0.14413536174265046,0.01256037560180441,-0.25981574472594277,-0.13147458870448195,-0.07516579837782612,0.07188319063576579,0.1916089016343947,0.028546114940521734,0.04267517599418595,0.00010094677842599642,0.0742797349493172,-0.010339223567970159,0.19583916200849294,-0.12328079156797653,0.024504903096695514,0.05433883195728194,-0.11341776076216198,-0.13093641948793602,-0.0201886526501563,0.032981866816729655,0.35843174025277186,-0.21818549454025118,-0.12625348374309348,0.21452514092253658,0.10520002548276666,0.12548697725547517,0.18908538423916646,-0.08757775772616637,-1.0,-0.04504127377982879,-0.027587795397392544,-0.0003982904148071122,-0.11914956916263585,-0.03609616314986967,0.04417219586825129,-0.13978808888427133,-0.09581841560103324,0.0713581375057333,0.046492290561245056,0.10223815726953747,0.11353234938717545,0.4333343311428559,0.10047459373066664,0.13669946858789753,-0.06952924456180509
SRSF10,0.012317129059461291,-0.03352627505167755,-0.05821069298061529,-0.01179682753263805,-0.06723418855338206,-0.02788126624906463,-0.04570647385207428,-0.04998713120173049,0.06107641332426896,-0.01465193655804543,0.08780280228295982,0.006920098639122293,-0.015886534744762967,0.058136608434929675,0.013342263556527163,0.10600000159342789,0.051069852650161195,-0.09525955091868804,0.0833693268664927,0.013311225039167984,-0.0597839690086482,-0.003369767695594148,0.06642767623673454,0.009733062556240232,0.057751440578883526,0.09151249301297638,0.00286033720522141,-0.00953197155839635,-0.0883371696623558,0.1904321549052076,-0.05684532525698649,-0.0961555603545259,-0.017067215594712196,-0.06387115364354476,0.06786433878292916,-0.03695713606975537,0.059760576987643976,-0.0156530218750962,0.0013787813703947033,-0.16821392881834946,0.045527891421937555,0.00288511774448637,-0.05074943787024149,0.032222660077131676,0.12938429478900654,0.06000741176164795,0.06389499609461081,-0.15355591643766675,0.08475841217197401,0.00542393338955383,0.1120084803111692,0.01415734180430254,0.019930950937937845,0.0310752093043753,0.006940164116238085,-0.13806434031841183,0.06519813665829825,0.026595649512981177,-0.02210182769572004,-0.026508404469687136,-0.1355533808749407,-0.059815159664382805,-0.03898670425233282,-1.0,0.05942789686058446,0.05770885650302826,0.08412250022827199,0.0465275181293814,0.03937698738342295,-0.017731313472849276,0.07074729933319653,0.026133357048704495,-0.0927252291536702,-0.008529684001275007,-0.06055518734874298,0.018133052300951184,-0.09067282301468071,0.32003883508236786,0.009615544141440844
